,Datetime,SA DPT,SA Temp,RA DPT,SA %RH,RA Temp,RA Humidity,Unit Status
1774,2022-06-27 16:28:23,10.3,11.8,12.7,90.8,20.6,60.9,1
1775,2022-06-27 16:44:52,10.4,11.9,12.7,90.8,20.6,61.3,1
1776,2022-06-27 17:03:24,10.5,12.0,12.7,90.9,20.6,61.6,1
1777,2022-06-27 17:19:55,10.3,11.8,13.0,91.0,20.6,62.5,1
1778,2022-06-27 17:36:47,10.2,11.7,12.9,91.0,20.5,61.8,1
1779,2022-06-27 17:53:34,10.6,12.1,13.3,91.0,20.6,62.9,1
1780,2022-06-27 18:11:43,10.3,11.8,12.5,91.1,20.3,60.9,1
1781,2022-06-27 18:26:59,10.0,11.5,12.3,91.1,20.1,60.7,1
1782,2022-06-27 18:47:33,9.9,11.4,12.1,91.1,19.9,61.3,1
1783,2022-06-27 19:01:21,9.7,11.2,12.0,91.2,19.8,60.8,1
1784,2022-06-27 19:17:12,9.9,11.4,11.8,91.2,19.6,61.1,1
1785,2022-06-27 19:33:33,10.3,11.8,12.4,91.3,19.9,62.3,1
1786,2022-06-27 19:48:12,10.5,12.0,12.2,91.3,19.7,62.4,1
1787,2022-06-27 20:03:31,13.7,15.2,14.8,91.2,20.3,71.6,1
1788,2022-06-27 20:20:25,16.2,17.7,17.2,91.0,21.2,77.9,1
1789,2022-06-28 00:02:20,18.0,19.6,20.1,90.9,24.7,76.1,0
1790,2022-06-28 00:12:23,19.6,21.2,21.0,90.9,26.0,73.7,0
1794,2022-06-28 00:17:03,20.9,22.7,22.2,90.6,26.9,76.0,0
1795,2022-06-28 00:27:06,19.9,23.6,21.9,80.2,26.8,75.2,0
1799,2022-06-28 00:33:53,20.8,24.3,21.6,81.3,26.5,75.0,0
1800,2022-06-28 00:43:56,20.9,24.8,21.6,78.8,26.2,76.1,0
1804,2022-06-28 00:52:06,20.5,24.9,21.5,77.3,26.1,76.2,0
1805,2022-06-28 01:02:09,20.5,24.9,21.5,77.3,26.1,76.2,0
1809,2022-06-28 01:08:27,13.3,22.6,20.8,56.2,28.1,65.5,0
1810,2022-06-28 01:18:30,13.3,22.6,20.8,56.2,28.1,65.5,0
1814,2022-06-28 01:28:31,9.6,20.1,20.1,51.0,29.6,56.7,0
1815,2022-06-28 01:38:34,9.1,19.9,20.0,50.3,31.1,51.8,0
1819,2022-06-28 01:43:35,9.1,19.9,20.0,50.3,32.1,49.4,0
1820,2022-06-28 01:53:38,9.1,19.9,20.0,50.3,32.1,49.4,0
1824,2022-06-28 02:01:38,9.0,19.8,19.6,49.9,32.8,46.6,0
1825,2022-06-28 02:11:41,9.0,19.8,19.6,49.9,32.8,46.6,0
1829,2022-06-28 02:17:14,9.2,19.7,19.4,51.3,32.6,45.7,0
1830,2022-06-28 02:27:17,9.1,19.6,19.7,51.1,32.6,46.8,0
1834,2022-06-28 02:34:45,9.0,19.1,18.9,52.5,31.0,49.2,0
1835,2022-06-28 02:44:48,9.0,19.1,18.9,52.5,31.0,49.2,0
1839,2022-06-28 02:51:16,8.8,18.3,19.5,54.0,29.0,56.9,0
1840,2022-06-28 03:01:19,8.7,18.2,19.3,54.3,29.1,56.0,0
1844,2022-06-28 03:09:00,8.2,17.7,18.8,53.9,28.2,57.0,0
1845,2022-06-28 03:19:03,8.6,17.8,18.0,55.2,27.4,57.5,0
1849,2022-06-28 03:24:53,8.3,17.5,17.9,55.0,26.7,59.3,0
1850,2022-06-28 03:34:56,8.3,17.5,17.9,55.0,26.7,59.3,0
1854,2022-06-28 03:43:39,13.6,18.2,17.4,75.5,24.2,66.6,0
1855,2022-06-28 03:53:42,13.6,18.2,17.4,75.5,24.2,66.6,0
1858,2022-06-29 00:05:19,16.2,20.6,19.5,76.0,24.7,73.1,0
1859,2022-06-29 00:21:26,16.3,21.0,19.7,75.6,24.7,74.1,0
1860,2022-06-29 00:36:10,16.6,21.3,20.2,75.2,25.2,73.7,0
1861,2022-06-29 00:52:15,16.8,21.5,20.2,74.9,25.2,74.0,0
1862,2022-06-29 01:11:49,16.8,21.7,20.2,74.4,25.2,74.5,0
1863,2022-06-29 01:27:14,16.8,21.7,20.1,73.9,25.1,74.6,0
1864,2022-06-29 01:46:00,16.7,21.8,20.3,73.3,25.3,74.2,0
1865,2022-06-29 02:01:30,16.9,22.0,20.3,72.8,25.3,73.9,0
1866,2022-06-29 02:17:35,17.0,22.1,20.1,72.7,25.1,74.4,0
1867,2022-06-29 02:33:43,17.6,22.5,20.2,74.6,25.0,74.7,0
1868,2022-06-29 02:48:49,17.9,22.8,20.3,74.0,25.3,74.2,0
1869,2022-06-29 03:03:04,18.2,23.1,20.3,73.7,25.1,74.9,0
1870,2022-06-29 03:19:47,18.0,23.2,20.2,73.5,25.0,75.6,0
1871,2022-06-29 03:35:41,18.2,23.4,20.3,73.0,24.9,76.3,0
1872,2022-06-29 03:50:56,18.4,23.6,20.5,72.7,25.3,75.4,0
1873,2022-06-29 04:07:39,18.4,23.8,20.6,72.2,25.2,76.1,0
1874,2022-06-29 04:22:16,18.3,23.7,20.9,71.9,25.3,76.8,0
1875,2022-06-29 04:37:56,18.4,23.8,20.8,71.8,25.6,75.5,0
1876,2022-06-29 05:14:18,18.6,24.0,21.0,71.8,25.6,76.3,0
1877,2022-06-29 05:35:12,17.7,24.0,21.2,68.5,26.3,74.3,0
1878,2022-06-29 05:51:18,11.5,21.6,19.8,53.1,27.3,64.5,0
1879,2022-06-29 06:21:57,10.6,20.9,19.5,51.8,27.5,62.3,0
1880,2022-06-29 06:38:30,13.2,20.8,19.1,62.6,27.4,61.3,0
1881,2022-06-29 06:54:38,13.8,20.9,19.2,63.7,27.2,61.8,0
1882,2022-06-29 07:11:41,13.7,20.8,19.4,64.2,27.1,62.8,0
1883,2022-06-29 07:25:07,13.3,20.7,19.0,62.8,27.5,60.3,0
1884,2022-06-29 07:41:44,13.7,20.6,19.1,65.4,26.5,64.3,0
1885,2022-06-29 08:01:35,14.0,20.6,19.8,66.4,27.3,64.0,0
1886,2022-06-29 08:15:36,13.6,20.5,19.6,65.4,27.1,64.4,0
1887,2022-06-29 08:31:04,13.9,20.3,19.5,67.2,27.0,64.1,0
1888,2022-06-29 08:45:47,13.4,20.3,20.1,65.6,28.1,62.1,0
1889,2022-06-29 09:01:48,13.7,20.3,20.0,66.6,28.3,61.1,0
1890,2022-06-29 09:18:56,14.2,22.4,20.5,60.0,29.4,59.3,0
1891,2022-06-29 09:35:05,16.2,25.1,20.8,58.0,30.3,57.0,0
1892,2022-06-29 09:51:10,18.0,28.3,21.7,54.3,31.3,56.9,0
1893,2022-06-29 10:06:55,19.5,31.2,21.9,50.6,32.8,53.0,0
1894,2022-06-29 10:26:29,20.5,32.7,22.0,48.9,33.3,52.1,0
1895,2022-06-29 10:55:47,21.1,33.7,22.0,47.8,33.6,51.6,0
1896,2022-06-29 11:11:16,21.4,34.4,22.3,47.3,33.6,52.3,0
1897,2022-06-29 11:26:13,21.6,34.6,22.7,47.2,33.4,54.5,0
1898,2022-06-29 11:41:26,21.7,35.1,22.9,45.9,33.9,53.5,0
1899,2022-06-29 11:58:40,21.6,35.4,23.4,45.6,34.8,52.1,0
1900,2022-06-29 12:16:21,21.8,35.7,23.6,45.1,35.4,50.8,0
1901,2022-06-29 12:32:46,22.0,35.9,23.5,44.8,35.3,51.3,0
1902,2022-06-29 12:52:39,21.9,36.2,23.0,43.9,35.1,49.8,0
1903,2022-06-29 13:08:33,21.6,36.2,23.4,43.2,35.1,51.1,0
1904,2022-06-29 13:27:17,21.8,36.5,23.5,42.7,35.3,50.7,0
1905,2022-06-29 13:37:20,21.8,36.5,23.5,42.7,35.3,50.7,0
1906,2022-06-29 13:42:36,21.7,36.8,23.6,42.2,35.7,50.1,0
1907,2022-06-29 14:14:25,21.7,36.8,23.5,41.8,35.2,51.4,0
1908,2022-06-29 14:30:35,21.4,36.9,23.3,41.5,34.3,53.0,0
1909,2022-06-29 14:45:56,21.3,36.8,23.2,41.4,33.9,54.1,0
1910,2022-06-29 14:59:51,21.5,37.0,22.9,41.5,33.6,54.6,0
1911,2022-06-29 15:18:41,21.4,36.9,23.3,41.4,33.3,56.1,0
1912,2022-06-29 15:35:07,21.6,37.1,23.3,41.5,33.0,57.4,0
1913,2022-06-29 15:53:56,21.5,37.0,23.1,41.5,32.5,58.4,0
1914,2022-06-29 16:10:57,21.7,37.2,22.6,41.4,32.0,58.6,0
1915,2022-06-29 16:30:27,21.7,37.2,22.6,41.4,31.7,59.5,0
1916,2022-06-29 16:40:30,21.7,37.2,22.6,41.4,31.7,59.5,0
1917,2022-06-29 16:47:03,21.7,37.2,22.2,41.4,31.0,60.3,0
1918,2022-06-29 17:06:15,21.8,37.3,22.2,41.5,31.0,60.5,0
1919,2022-06-29 17:22:48,21.5,37.0,22.3,41.5,31.1,59.7,0
1920,2022-06-29 17:57:43,21.8,37.4,22.2,41.6,30.7,60.9,0
1921,2022-06-29 18:14:24,21.8,36.9,22.1,41.8,30.8,60.5,0
1922,2022-06-29 18:32:39,20.7,35.2,22.0,42.8,30.7,60.3,0
1923,2022-06-29 18:46:04,19.8,33.8,22.0,44.6,30.4,61.5,0
1924,2022-06-29 19:01:18,19.6,32.8,21.8,46.4,30.5,60.2,0
1925,2022-06-29 19:16:40,19.6,32.1,21.8,48.0,30.2,61.5,0
1926,2022-06-29 19:32:16,19.6,31.4,22.0,49.8,29.9,63.0,0
1927,2022-06-30 00:05:05,20.0,30.8,22.3,52.9,30.2,62.7,0
1928,2022-06-30 00:15:08,20.3,30.4,22.3,55.3,29.4,66.3,0
1930,2022-06-30 00:19:38,20.3,29.8,22.6,56.9,28.7,70.6,0
1931,2022-06-30 00:29:41,20.3,29.5,22.8,58.0,28.4,72.0,0
1933,2022-06-30 00:36:20,20.5,29.1,22.6,60.2,28.2,72.6,0
1934,2022-06-30 00:46:23,20.5,29.1,22.6,60.2,28.2,72.6,0
1936,2022-06-30 00:53:09,20.4,28.5,22.7,62.1,27.6,74.8,0
1937,2022-06-30 01:03:12,20.4,28.4,22.6,62.4,27.5,75.0,0
1939,2022-06-30 01:09:40,19.5,28.1,22.4,60.4,27.5,74.5,0
1940,2022-06-30 01:19:43,19.6,27.9,22.4,61.2,27.5,74.6,0
1942,2022-06-30 01:24:59,19.6,27.6,22.2,62.4,27.1,74.8,0
1943,2022-06-30 01:35:02,19.6,27.6,22.2,62.4,27.1,74.8,0
1945,2022-06-30 01:39:46,19.7,27.2,21.8,64.6,26.7,74.9,0
1946,2022-06-30 01:49:49,19.9,27.1,21.8,65.0,26.7,74.7,0
1948,2022-06-30 01:56:13,18.8,26.8,20.5,62.0,28.6,62.2,0
1949,2022-06-30 02:06:16,18.8,26.8,20.5,62.0,28.6,62.2,0
1951,2022-06-30 02:16:32,18.2,26.7,20.4,60.1,27.6,65.0,0
1952,2022-06-30 02:26:35,17.9,26.6,20.0,59.1,27.5,64.0,0
1954,2022-06-30 02:31:49,19.2,32.0,20.9,47.0,28.2,64.9,0
1955,2022-06-30 02:41:52,20.6,35.6,20.4,42.0,28.4,62.6,0
1957,2022-06-30 02:49:36,21.3,36.8,21.0,41.5,29.4,60.7,0
1958,2022-06-30 02:59:39,22.0,37.6,21.2,41.2,29.9,60.2,0
1960,2022-06-30 03:05:49,22.6,38.2,21.1,40.8,31.0,56.2,0
1961,2022-06-30 03:15:52,22.6,38.2,21.1,40.8,31.0,56.2,0
1963,2022-06-30 03:20:34,22.4,39.0,21.2,39.5,32.4,52.4,0
1964,2022-06-30 03:30:37,22.4,39.0,21.2,39.5,32.4,52.4,0
1966,2022-06-30 03:35:45,22.6,39.6,21.5,38.1,34.1,48.2,0
1967,2022-06-30 03:45:48,22.6,39.7,22.3,38.3,34.3,49.7,0
1969,2022-06-30 03:52:14,22.8,39.9,21.2,38.4,31.4,55.5,0
1970,2022-06-30 04:02:17,22.6,39.7,20.8,38.6,30.7,56.4,0
1972,2022-06-30 04:07:00,22.7,39.8,21.7,38.5,30.7,59.3,0
1973,2022-06-30 04:17:03,23.4,39.6,21.9,40.0,32.2,55.2,0
1975,2022-06-30 04:22:33,23.5,39.7,22.2,39.9,32.8,54.0,0
1976,2022-06-30 04:32:36,23.5,39.7,22.2,39.9,32.8,54.0,0
1978,2022-06-30 04:38:42,23.7,39.9,22.0,39.8,32.6,54.0,0
1979,2022-06-30 04:48:45,23.8,40.0,21.7,39.7,32.3,53.8,0
1981,2022-06-30 04:53:39,23.3,40.0,21.9,39.0,31.9,55.7,0
1982,2022-06-30 05:03:42,23.0,39.1,21.7,40.0,31.9,55.1,0
1984,2022-06-30 05:11:06,20.8,36.2,21.8,41.6,31.1,58.2,0
1985,2022-06-30 05:21:09,20.4,35.3,21.3,42.3,31.2,56.6,0
1987,2022-06-30 05:27:38,19.8,33.8,21.1,44.1,30.4,58.5,0
1988,2022-06-30 05:37:41,19.7,33.3,21.2,44.7,30.5,57.8,0
1990,2022-06-30 05:46:18,19.1,32.3,21.0,45.8,30.3,57.8,0
1991,2022-06-30 05:56:21,19.1,32.3,21.0,45.8,30.3,57.8,0
1993,2022-06-30 06:01:48,18.7,31.1,21.3,47.7,29.4,61.9,0
1994,2022-06-30 06:11:51,18.7,31.1,21.3,47.7,29.4,61.9,0
